iso3c,country,date,confirmed,deaths,recovered,ecdc_cases,ecdc_deaths,total_tests,tests_units,positive_rate,hosp_patients,icu_patients,total_vaccinations,soc_dist,mov_rest,pub_health,gov_soc_econ,lockdown,apple_mtr_driving,apple_mtr_walking,apple_mtr_transit,gcmr_place_id,gcmr_retail_recreation,gcmr_grocery_pharmacy,gcmr_parks,gcmr_transit_stations,gcmr_workplaces,gcmr_residential,gtrends_score,gtrends_country_score,region,income,population,land_area_skm,pop_density,pop_largest_city,life_expectancy,gdp_capita,timestamp
AUS,Australia,2020-02-01,12,0,2,9,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,85.73,96.55,87.49,NA,NA,NA,NA,NA,NA,NA,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-02-02,12,0,2,11,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,93.39,92.71,98.72,NA,NA,NA,NA,NA,NA,NA,14,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-02-03,12,0,2,11,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,95.83,95.77,99.03,NA,NA,NA,NA,NA,NA,NA,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-02-04,13,0,2,11,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,98.63,99.1,102.4,NA,NA,NA,NA,NA,NA,NA,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-02-05,13,0,2,12,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,102.4,97.65,100.27,NA,NA,NA,NA,NA,NA,NA,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-02-06,14,0,2,13,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,107.46,97.97,100.82,NA,NA,NA,NA,NA,NA,NA,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-02-07,15,0,2,14,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,106.55,112.07,102.46,NA,NA,NA,NA,NA,NA,NA,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-02-08,15,0,2,14,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,86.33,88.84,84.1,NA,NA,NA,NA,NA,NA,NA,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-02-09,15,0,2,14,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,98.78,93.13,100.46,NA,NA,NA,NA,NA,NA,NA,11,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-02-10,15,0,2,14,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,100.08,100.34,105.77,NA,NA,NA,NA,NA,NA,NA,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-02-11,15,0,2,14,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,103.28,101.59,105.48,NA,NA,NA,NA,NA,NA,NA,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-02-12,15,0,2,14,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,106.19,104.56,106.71,NA,NA,NA,NA,NA,NA,NA,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-02-13,15,0,8,14,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,116.62,116.84,113.2,NA,NA,NA,NA,NA,NA,NA,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-02-14,15,0,8,15,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,115.36,129.56,111.33,NA,NA,NA,NA,NA,NA,NA,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-02-15,15,0,8,15,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,93.51,110.5,98.78,ChIJ38WHZwf9KysRUhNblaFnglM,4,3,-2,3,3,0,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-02-16,15,0,8,15,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,98.27,103.76,109.3,ChIJ38WHZwf9KysRUhNblaFnglM,3,5,9,3,-1,0,7,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-02-17,15,0,10,15,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0,101.79,102.99,111.03,ChIJ38WHZwf9KysRUhNblaFnglM,-1,0,-6,7,17,-2,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-02-18,15,0,10,15,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0,105.38,107.3,115.59,ChIJ38WHZwf9KysRUhNblaFnglM,-3,-2,-13,7,14,-1,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-02-19,15,0,10,15,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0,107.29,112.78,114.53,ChIJ38WHZwf9KysRUhNblaFnglM,-1,-1,-6,8,13,-1,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-02-20,15,0,10,15,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0,113.37,116.31,116.25,ChIJ38WHZwf9KysRUhNblaFnglM,0,1,5,9,13,-2,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-02-21,15,0,11,17,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0,118.25,133.9,120.68,ChIJ38WHZwf9KysRUhNblaFnglM,3,4,-1,12,16,-3,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-02-22,15,0,11,21,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0,97.6,113.52,104.35,ChIJ38WHZwf9KysRUhNblaFnglM,5,4,10,8,3,-1,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-02-23,15,0,11,22,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0,97.5,103.12,115.32,ChIJ38WHZwf9KysRUhNblaFnglM,3,4,9,4,-2,0,17,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-02-24,15,0,11,22,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0,102.7,106,119.81,ChIJ38WHZwf9KysRUhNblaFnglM,-1,1,-10,8,17,-1,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-02-25,15,0,11,22,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0,104.46,109.06,118.98,ChIJ38WHZwf9KysRUhNblaFnglM,-3,-1,-8,10,15,-1,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-02-26,15,0,11,22,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0,106.23,109.52,115.46,ChIJ38WHZwf9KysRUhNblaFnglM,-1,0,-5,10,14,-1,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-02-27,15,0,11,23,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0,113.6,116.49,119.34,ChIJ38WHZwf9KysRUhNblaFnglM,0,1,-2,10,14,-1,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-02-28,15,0,11,23,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0,117.64,135.14,122.09,ChIJ38WHZwf9KysRUhNblaFnglM,4,6,0,14,17,-3,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-02-29,25,0,11,25,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0,98.24,126.02,107.23,ChIJ38WHZwf9KysRUhNblaFnglM,6,6,18,11,4,-1,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-01,27,1,11,26,1,NA,NA,NA,NA,NA,NA,0,1,1,2,0,97.35,100.94,113.58,ChIJ38WHZwf9KysRUhNblaFnglM,4,7,20,6,-1,0,31,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-02,30,1,11,29,1,NA,NA,NA,NA,NA,NA,0,1,1,2,0,99.14,101.73,115.04,ChIJ38WHZwf9KysRUhNblaFnglM,0,5,-1,6,10,0,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-03,39,1,11,33,1,NA,NA,NA,NA,NA,NA,0,1,1,2,0,101.63,101.17,112.26,ChIJ38WHZwf9KysRUhNblaFnglM,-2,7,-14,9,15,-1,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-04,52,2,11,41,1,NA,NA,NA,NA,NA,NA,0,1,1,2,0,106.02,97.93,111.17,ChIJ38WHZwf9KysRUhNblaFnglM,0,12,-15,7,14,-1,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-05,55,2,21,52,2,NA,NA,NA,NA,NA,NA,0,1,1,2,0,113.97,111.79,113.82,ChIJ38WHZwf9KysRUhNblaFnglM,-2,9,-19,6,13,0,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-06,60,2,21,59,2,NA,NA,NA,NA,NA,NA,0,1,1,2,0,113.49,126.09,112.67,ChIJ38WHZwf9KysRUhNblaFnglM,3,14,-6,9,16,-2,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-07,63,2,21,63,2,NA,NA,NA,NA,NA,NA,0,1,1,2,0,93.23,108.98,98.27,ChIJ38WHZwf9KysRUhNblaFnglM,3,12,10,3,2,0,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-08,76,3,21,74,3,NA,NA,NA,NA,NA,NA,0,1,1,2,0,91.21,89.81,97.56,ChIJ38WHZwf9KysRUhNblaFnglM,3,8,14,0,-2,0,57,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-09,91,3,21,80,3,NA,NA,NA,NA,NA,NA,0,1,1,2,0,96.44,96.18,105.15,ChIJ38WHZwf9KysRUhNblaFnglM,-3,3,5,-9,-14,4,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-10,107,3,21,100,3,NA,NA,NA,NA,NA,NA,0,1,1,2,0,99.94,100.4,107.82,ChIJ38WHZwf9KysRUhNblaFnglM,-2,9,-11,6,13,-1,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-11,128,3,21,112,3,NA,NA,NA,NA,NA,NA,0,1,1,2,0,100.79,100.94,106.36,ChIJ38WHZwf9KysRUhNblaFnglM,-1,8,-2,6,14,-1,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-12,128,3,21,126,3,NA,NA,NA,NA,NA,NA,0,1,2,2,0,102.79,102.38,101.22,ChIJ38WHZwf9KysRUhNblaFnglM,-1,11,2,6,13,-1,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-13,200,3,23,156,3,NA,NA,NA,NA,NA,NA,1,1,2,2,0,98.75,103.92,88.82,ChIJ38WHZwf9KysRUhNblaFnglM,1,17,-8,5,14,-1,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-14,250,3,23,197,3,NA,NA,NA,NA,NA,NA,1,1,2,2,0,78.16,84.71,70.96,ChIJ38WHZwf9KysRUhNblaFnglM,-1,20,-15,-10,3,2,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-15,297,3,23,249,3,NA,NA,NA,NA,NA,NA,1,1,2,3,0,81.59,75.67,76.49,ChIJ38WHZwf9KysRUhNblaFnglM,-2,24,-8,-13,-1,2,91,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-16,377,3,23,298,5,NA,NA,NA,NA,NA,NA,1,1,2,3,0,80.52,71.19,70.68,ChIJ38WHZwf9KysRUhNblaFnglM,-1,33,-18,-7,12,1,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-17,452,5,23,375,5,NA,NA,NA,NA,NA,NA,1,1,3,3,0,78.87,68.72,65.78,ChIJ38WHZwf9KysRUhNblaFnglM,-5,35,-21,-14,5,3,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-18,568,6,23,454,5,NA,NA,NA,NA,NA,NA,1,1,4,3,0,79.24,66.9,62.19,ChIJ38WHZwf9KysRUhNblaFnglM,-7,32,-15,-18,2,5,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-19,681,6,26,565,6,NA,NA,NA,NA,NA,NA,1,1,4,3,0,83.55,68.29,61.79,ChIJ38WHZwf9KysRUhNblaFnglM,-10,25,-9,-22,0,5,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-20,791,7,26,709,6,NA,NA,NA,NA,NA,NA,4,2,6,6,0,78.17,72.02,57.33,ChIJ38WHZwf9KysRUhNblaFnglM,-12,20,-12,-22,0,6,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-21,1071,7,26,874,7,NA,NA,NA,NA,NA,NA,4,2,6,6,0,60.74,54.18,43.75,ChIJ38WHZwf9KysRUhNblaFnglM,-17,11,-9,-28,-4,7,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-22,1549,7,88,1098,7,143056,tests performed,NA,NA,NA,NA,8,3,7,9,0,66.41,50.99,40.71,ChIJ38WHZwf9KysRUhNblaFnglM,-18,10,-11,-34,-12,6,100,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-23,1682,7,88,1709,7,NA,NA,NA,NA,NA,NA,8,3,7,9,0,62.49,46.97,33.94,ChIJ38WHZwf9KysRUhNblaFnglM,-17,17,-27,-36,-6,8,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-24,2044,8,115,1823,7,NA,NA,NA,NA,NA,NA,8,4,8,9,0,60.19,45.55,30.31,ChIJ38WHZwf9KysRUhNblaFnglM,-30,4,-30,-45,-19,12,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-25,2364,8,119,2423,8,NA,NA,NA,NA,NA,NA,10,6,14,9,0,57.96,43.82,26.9,ChIJ38WHZwf9KysRUhNblaFnglM,-31,2,-33,-50,-23,14,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-26,2810,13,172,2799,11,NA,NA,NA,NA,NA,NA,10,6,16,10,0,59.9,45.57,26.44,ChIJ38WHZwf9KysRUhNblaFnglM,-34,2,-23,-53,-27,16,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-27,3143,13,194,3166,13,NA,NA,NA,NA,NA,NA,11,7,17,11,0,48.25,41.88,23.77,ChIJ38WHZwf9KysRUhNblaFnglM,-35,2,-30,-53,-26,17,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-28,3640,14,244,3378,13,NA,NA,NA,NA,NA,NA,11,8,18,11,0,36.69,32.84,19.57,ChIJ38WHZwf9KysRUhNblaFnglM,-41,-9,-34,-53,-27,15,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-29,3984,16,244,3809,14,211261,tests performed,0.0357,NA,NA,NA,11,8,21,12,1,51.18,40.93,23.53,ChIJ38WHZwf9KysRUhNblaFnglM,-45,-19,-35,-58,-33,13,71,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-30,4361,17,257,4093,16,NA,NA,NA,NA,NA,NA,11,8,21,12,1,51.92,42.68,22.58,ChIJ38WHZwf9KysRUhNblaFnglM,-39,-13,-35,-59,-32,16,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-03-31,4559,18,358,4557,19,NA,tests performed,0.0343,426,82,NA,12,8,21,14,1,52.04,41.98,21.67,ChIJ38WHZwf9KysRUhNblaFnglM,-41,-13,-35,-59,-36,18,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-04-01,4862,20,422,4707,20,NA,tests performed,0.033,441,86,NA,12,9,21,14,1,51.54,39.17,21.05,ChIJ38WHZwf9KysRUhNblaFnglM,-40,-13,-36,-60,-37,19,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-04-02,5116,24,520,4976,21,NA,tests performed,0.0294,415,92,NA,13,9,22,17,1,54.23,42.38,21.25,ChIJ38WHZwf9KysRUhNblaFnglM,-42,-13,-42,-63,-38,20,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-04-03,5330,28,649,5224,23,NA,tests performed,0.0271,457,93,NA,13,9,23,18,1,41.58,35.83,18.75,ChIJ38WHZwf9KysRUhNblaFnglM,-40,-7,-41,-61,-36,20,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-04-04,5550,30,701,5548,30,NA,tests performed,0.0229,490,95,NA,13,15,23,18,1,33.34,31.11,16.62,ChIJ38WHZwf9KysRUhNblaFnglM,-44,-14,-52,-61,-33,17,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-04-05,5687,35,757,5687,34,297154,tests performed,0.0198,457,96,NA,13,17,23,18,1,51.75,42.02,21.76,ChIJ38WHZwf9KysRUhNblaFnglM,-44,-18,-43,-62,-36,14,66,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-04-06,5797,40,1080,5744,36,302663,tests performed,0.0181,305,93,NA,13,17,24,18,1,53.17,42.71,21.2,ChIJ38WHZwf9KysRUhNblaFnglM,-37,-12,-35,-61,-37,17,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-04-07,5895,45,1080,5844,42,310700,tests performed,0.0178,263,87,NA,14,17,25,20,1,55.01,43.05,20.73,ChIJ38WHZwf9KysRUhNblaFnglM,-38,-10,-39,-61,-39,19,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-04-08,6010,50,1080,5956,45,319368,tests performed,0.0161,262,81,NA,14,18,27,22,1,59.24,47.21,21.28,ChIJ38WHZwf9KysRUhNblaFnglM,-35,-6,-38,-61,-39,19,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-04-09,6108,51,1472,6052,50,330134,tests performed,0.0142,247,81,NA,14,23,28,23,1,33.19,34.06,16.63,ChIJ38WHZwf9KysRUhNblaFnglM,-28,15,-31,-59,-40,18,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-04-10,6215,54,1793,6152,52,338346,tests performed,0.0135,240,80,NA,14,23,30,23,1,36,35.99,16.78,ChIJ38WHZwf9KysRUhNblaFnglM,-76,-55,-43,-77,-82,33,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2020-04-11,6303,57,1806,6238,54,347847,tests performed,0.012,239,83,NA,14,24,30,24,1,26.95,31.33,13.94,ChIJ38WHZwf9KysRUhNblaFnglM,-40,-2,-51,-63,-41,18,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
